"StationNbr","Name","City","RegionalOffice","County","ConnectDate","DisconnectDate","IsActive","IsEtoStation","Elevation","GroundCover","HmsLatitude","HmsLongitude","ZipCodes","SitingDesc"
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92057",""
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92056",""
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92068",""
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92054",""
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92052",""
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92051",""
"49","Oceanside","Oceanside","Southern Region Office","San Diego","3/11/1986","10/29/2003","False","False","50","Grass","33º15'21N / 33.255833","-117º19'11W / -117.319720","92049",""
"50","Thermal","Thermal","Southern Region Office","Riverside","7/22/1986","1/11/1999","False","True","-30","Grass","33º38'47N / 33.646389","-116º14'30W / -116.241670","92274",""
"51","Healdsburg","Healdsburg","North Central Region Office","Sonoma","8/24/1986","3/28/1994","False","True","180","Grass","38º39'43N / 38.661906","-122º52'10W / -122.869460","95448",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93410",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93409",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93408",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93407",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93406",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93405",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93403",""
"52","San Luis Obispo","San Luis Obispo","Southern Region Office","San Luis Obispo","4/2/1986","12/31/2050","True","True","330","Grass","35º18'20N / 35.305442","-120º39'42W / -120.661780","93401",""
"53","Greenfield","Greenfield","South Central Region Office","Monterey","10/10/1986","10/23/1991","False","True","270","Grass","36º20'28N / 36.341111","-121º15'25W / -121.256940","93927",""
"54","Blackwells Corner","Blackwells Corner","South Central Region Office","Kern","10/19/1986","10/18/2021","False","False","705","Grass","35º38'59N / 35.649861","-119º57'33W / -119.9593","93249",""
"55","Palm Desert","Palm Desert","Southern Region Office","Riverside","5/26/1987","4/11/1994","False","True","200","Grass","33º43'50N / 33.730556","-116º22'57W / -116.3825","92261",""
"55","Palm Desert","Palm Desert","Southern Region Office","Riverside","5/26/1987","4/11/1994","False","True","200","Grass","33º43'50N / 33.730556","-116º22'57W / -116.3825","92260",""
"55","Palm Desert","Palm Desert","Southern Region Office","Riverside","5/26/1987","4/11/1994","False","True","200","Grass","33º43'50N / 33.730556","-116º22'57W / -116.3825","92255",""
"55","Palm Desert","Palm Desert","Southern Region Office","Riverside","5/26/1987","4/11/1994","False","True","200","Grass","33º43'50N / 33.730556","-116º22'57W / -116.3825","92211",""
"55","Palm Desert","Palm Desert","Southern Region Office","Riverside","5/26/1987","4/11/1994","False","True","200","Grass","33º43'50N / 33.730556","-116º22'57W / -116.3825","92210",""
"56","Los Banos","Los Banos","South Central Region Office","Merced","6/28/1988","9/14/2022","False","True","95","Grass","37º5'48N / 37.096694","-120º45'14W / -120.7539","93635",""
"57","Buntingville","Susanville","Northern Region Office","Lassen","6/22/1986","5/12/2021","False","True","4005","Grass","40º17'23N / 40.289799","-120º26'2W / -120.433948","96136",""
"57","Buntingville","Susanville","Northern Region Office","Lassen","6/22/1986","5/12/2021","False","True","4005","Grass","40º17'23N / 40.289799","-120º26'2W / -120.433948","96128",""
"57","Buntingville","Susanville","Northern Region Office","Lassen","6/22/1986","5/12/2021","False","True","4005","Grass","40º17'23N / 40.289799","-120º26'2W / -120.433948","96117",""
"57","Buntingville","Susanville","Northern Region Office","Lassen","6/22/1986","5/12/2021","False","True","4005","Grass","40º17'23N / 40.289799","-120º26'2W / -120.433948","96114",""
"58","Santa Paula","Santa Paula","Southern Region Office","Ventura","7/30/1987","2/15/1991","False","True","175","Grass","34º18'6N / 34.301667","-119º7'8W / -119.118890","93061",""
"58","Santa Paula","Santa Paula","Southern Region Office","Ventura","7/30/1987","2/15/1991","False","True","175","Grass","34º18'6N / 34.301667","-119º7'8W / -119.118890","93060",""
"59","Tehachapi","Tehachapi","South Central Region Office","Kern","7/29/1986","8/23/1990","False","True","4110","Grass","35º6'51N / 35.114167","-118º26'19W / -118.438610","93581",""
"59","Tehachapi","Tehachapi","South Central Region Office","Kern","7/29/1986","8/23/1990","False","True","4110","Grass","35º6'51N / 35.114167","-118º26'19W / -118.438610","93561",""
"60","Barstow","Barstow","Southern Region Office","San Bernardino","11/20/1986","2/20/1992","False","True","2180","Grass","34º54'12N / 34.903333","-117º6'54W / -117.1150","92312",""
"60","Barstow","Barstow","Southern Region Office","San Bernardino","11/20/1986","2/20/1992","False","True","2180","Grass","34º54'12N / 34.903333","-117º6'54W / -117.1150","92311",""
"60","Barstow","Barstow","Southern Region Office","San Bernardino","11/20/1986","2/20/1992","False","True","2180","Grass","34º54'12N / 34.903333","-117º6'54W / -117.1150","92310",""
"61","Orland","Orland","Northern Region Office","Glenn","5/13/1987","5/26/2010","False","False","198","Grass","39º41'31N / 39.691822","-122º9'13W / -122.153510","95963",""
"62","Temecula","Rancho California","Southern Region Office","Riverside","11/25/1986","12/31/2030","True","True","1420","Grass","33º29'12N / 33.486650","-117º13'42W / -117.228270","92592",""
"62","Temecula","Rancho California","Southern Region Office","Riverside","11/25/1986","12/31/2030","True","True","1420","Grass","33º29'12N / 33.486650","-117º13'42W / -117.228270","92591",""
"62","Temecula","Rancho California","Southern Region Office","Riverside","11/25/1986","12/31/2030","True","True","1420","Grass","33º29'12N / 33.486650","-117º13'42W / -117.228270","92590",""
"62","Temecula","Rancho California","Southern Region Office","Riverside","11/25/1986","12/31/2030","True","True","1420","Grass","33º29'12N / 33.486650","-117º13'42W / -117.228270","92589",""
"62","Temecula","Rancho California","Southern Region Office","Riverside","11/25/1986","12/31/2030","True","True","1420","Grass","33º29'12N / 33.486650","-117º13'42W / -117.228270","96593",""
"63","Novato","Novato","North Central Region Office","Marin","7/1/1986","1/18/2002","False","True","25","Grass","38º7'18N / 38.121739","-122º32'38W / -122.543780","94998",""
"63","Novato","Novato","North Central Region Office","Marin","7/1/1986","1/18/2002","False","True","25","Grass","38º7'18N / 38.121739","-122º32'38W / -122.543780","94949",""
"63","Novato","Novato","North Central Region Office","Marin","7/1/1986","1/18/2002","False","True","25","Grass","38º7'18N / 38.121739","-122º32'38W / -122.543780","94948",""
"63","Novato","Novato","North Central Region Office","Marin","7/1/1986","1/18/2002","False","True","25","Grass","38º7'18N / 38.121739","-122º32'38W / -122.543780","94947",""
"63","Novato","Novato","North Central Region Office","Marin","7/1/1986","1/18/2002","False","True","25","Grass","38º7'18N / 38.121739","-122º32'38W / -122.543780","94945",""
"64","Santa Ynez","Santa Ynez","Southern Region Office","Santa Barbara","11/21/1986","12/31/2050","True","True","490","Grass","34º34'59N / 34.583144","-120º4'45W / -120.079240","93460",""
"65","Walnut Creek","Walnut Creek","North Central Region Office","Contra Costa","7/22/1987","3/8/2002","False","True","440","Grass","37º54'52N / 37.914392","-122º4'56W / -122.082260","94598",""
"65","Walnut Creek","Walnut Creek","North Central Region Office","Contra Costa","7/22/1987","3/8/2002","False","True","440","Grass","37º54'52N / 37.914392","-122º4'56W / -122.082260","94597",""
"65","Walnut Creek","Walnut Creek","North Central Region Office","Contra Costa","7/22/1987","3/8/2002","False","True","440","Grass","37º54'52N / 37.914392","-122º4'56W / -122.082260","94596",""
"65","Walnut Creek","Walnut Creek","North Central Region Office","Contra Costa","7/22/1987","3/8/2002","False","True","440","Grass","37º54'52N / 37.914392","-122º4'56W / -122.082260","94595",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92199",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92198",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92197",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92196",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92195",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92194",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92193",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92192",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92191",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92187",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92186",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92184",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92182",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92179",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92178",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92177",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92176",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92175",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92174",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92173",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92172",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92171",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92170",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92169",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92168",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92167",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92166",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92165",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92164",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92163",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92162",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92161",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92160",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92159",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92158",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92155",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92154",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92153",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92152",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92150",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92149",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92147",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92145",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92144",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92143",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92142",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92140",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92139",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92138",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92137",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92136",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92135",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92134",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92133",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92132",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92131",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92130",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92129",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92128",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92127",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92126",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92125",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92124",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92123",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92122",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92121",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92120",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92119",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92118",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92117",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92116",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92115",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92114",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92113",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92112",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92111",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92110",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92109",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92108",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92107",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92106",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92105",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92104",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92103",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92102",""
"66","San Diego","San Diego","Southern Region Office","San Diego","4/27/1989","12/19/2001","False","True","370","Grass","32º43'59N / 32.733056","-117º8'5W / -117.134720","92101",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93199",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93190",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93160",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93150",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93140",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93130",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93129",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93128",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93127",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93126",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93125",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93124",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93123",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93122",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93121",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93120",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93118",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93117",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93116",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93111",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93110",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93109",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93106",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93107",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93105",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93103",""
"67","Goleta","Santa Barbara","Southern Region Office","Santa Barbara","2/17/1988","4/7/1993","False","True","30","Grass","34º25'56N / 34.432222","-119º50'20W / -119.838890","93102",""
